Date,Close,Open,High,Low,Close(Nikkei JAPAN 1000D)
2014-10-02,1509.58,1536.32,1536.32,1508.34,1843.83
2014-10-01,1554.31,1563.36,1567.77,1554.3,1898.46
2014-09-30,1563.69,1572.45,1572.45,1551.31,1909.91
2014-09-29,1577.01,1580.68,1580.68,1573.11,1926.18
2014-09-26,1570.59,1561.81,1571.28,1561.81,1918.34
2014-09-25,1587.64,1575.52,1587.64,1575.17,1925.61
2014-09-24,1563.69,1560.5,1566.46,1558.78,1896.56
2014-09-22,1569.56,1574.56,1574.56,1564.52,1903.68
2014-09-19,1571.16,1561.59,1575.79,1560.35,1905.62
2014-09-18,1554.48,1551.38,1557.77,1551.38,1885.38
2014-09-17,1538.98,1548.57,1549.34,1538.98,1866.59
2014-09-16,1545.9,1546.07,1548.26,1542.64,1874.97
2014-09-12,1549.08,1545.43,1551.72,1544.08,1878.83
2014-09-11,1546.19,1549.14,1549.14,1544.26,1875.31
2014-09-10,1540.54,1528.38,1540.54,1528.38,1868.47
2014-09-09,1532.17,1537.37,1538.65,1532.17,1858.31
2014-09-08,1530.51,1529.93,1530.97,1523.71,1856.3
2014-09-05,1524.22,1535.84,1535.84,1521.5,1848.68
2014-09-04,1527.82,1533.65,1533.99,1526.59,1853.04
2014-09-03,1533.71,1538.97,1540.4,1531.99,1860.18
2014-09-02,1528.44,1514.77,1533.55,1514.23,1853.79
2014-09-01,1511.8,1508.8,1511.8,1508.07,1833.61
2014-08-29,1506.24,1505.71,1510.77,1502.9,1826.86
2014-08-28,1509.29,1509.86,1509.86,1503.95,1830.56
2014-08-27,1515.52,1516.96,1521.81,1509.32,1838.12
2014-08-26,1514.34,1522.4,1523.19,1514.09,1836.22
2014-08-25,1522.18,1522.56,1523.0,1517.46,1845.73
2014-08-22,1515.99,1526.14,1526.9,1513.75,1838.21
2014-08-21,1522.12,1515.47,1522.99,1514.52,1845.65
2014-08-20,1508.53,1512.78,1513.8,1507.48,1829.17
2014-08-19,1509.29,1508.43,1511.49,1505.84,1830.1
2014-08-18,1498.5,1498.74,1500.47,1495.24,1817.01
2014-08-15,1498.03,1498.43,1498.82,1494.49,1816.42
2014-08-14,1497.98,1494.52,1499.47,1492.88,1816.35
2014-08-13,1488.02,1478.34,1489.85,1478.34,1804.28
2014-08-12,1482.75,1481.09,1488.35,1480.38,1797.88
2014-08-11,1476.59,1467.05,1479.16,1463.79,1790.42
2014-08-08,1447.94,1470.89,1471.7,1443.8,1755.68
2014-08-07,1483.59,1475.88,1483.59,1466.12,1798.9
2014-08-06,1475.45,1484.92,1485.56,1471.99,1789.04
2014-08-05,1490.14,1507.97,1507.97,1489.53,1806.85
2014-08-04,1505.18,1505.22,1510.55,1501.36,1825.09
2014-08-01,1511.24,1509.69,1516.7,1507.71,1832.43
2014-07-31,1520.71,1532.33,1533.87,1520.39,1843.92
2014-07-30,1523.99,1521.73,1525.06,1519.09,1847.89
2014-07-29,1521.67,1518.28,1522.87,1517.98,1845.08
2014-07-28,1516.34,1509.65,1518.77,1509.12,1838.53
2014-07-25,1510.63,1501.7,1510.64,1501.3,1831.61
2014-07-24,1497.23,1501.02,1504.56,1492.52,1815.36
2014-07-23,1500.33,1504.59,1505.61,1498.86,1819.12
2014-07-22,1501.4,1496.76,1504.12,1496.76,1820.42
2014-07-18,1489.74,1484.28,1489.75,1478.82,1806.28
2014-07-17,1501.69,1506.37,1509.54,1499.1,1820.76
2014-07-16,1502.05,1501.93,1507.52,1499.72,1821.2
2014-07-15,1502.27,1499.39,1507.49,1499.39,1821.46
2014-07-14,1492.47,1482.37,1494.22,1481.4,1809.59
2014-07-11,1480.41,1473.53,1481.28,1471.85,1794.96
2014-07-10,1485.23,1500.93,1501.37,1485.16,1800.8
2014-07-09,1498.79,1490.38,1500.22,1490.28,1817.24
2014-07-08,1504.2,1502.04,1510.12,1494.81,1823.81
2014-07-07,1509.39,1514.55,1518.01,1509.35,1830.1
2014-07-04,1515.8,1519.46,1519.46,1513.81,1837.87
2014-07-03,1507.88,1514.57,1514.57,1504.83,1828.27
2014-07-02,1510.45,1512.35,1515.02,1508.87,1831.38
2014-07-01,1504.91,1492.0,1508.65,1489.56,1824.67
2014-06-30,1488.82,1483.96,1488.84,1474.46,1805.16
2014-06-27,1478.12,1488.0,1490.08,1468.97,1792.19
2014-06-26,1490.46,1492.09,1494.87,1488.41,1807.15
2014-06-25,1487.35,1491.59,1495.21,1487.35,1801.98
2014-06-24,1496.43,1490.1,1500.53,1484.47,1812.99
2014-06-23,1495.25,1501.99,1501.99,1492.53,1811.55
2014-06-20,1497.04,1499.46,1502.67,1492.71,1813.72
2014-06-19,1497.28,1476.08,1498.0,1475.26,1814.01
2014-06-18,1473.57,1463.48,1474.76,1462.85,1785.29
2014-06-17,1460.58,1458.66,1465.58,1458.66,1769.54
2014-06-16,1456.69,1464.8,1464.82,1451.58,1764.83
2014-06-13,1467.75,1449.81,1469.58,1448.65,1778.23
2014-06-12,1460.35,1452.15,1461.32,1446.94,1769.27
2014-06-11,1462.06,1452.82,1462.06,1451.61,1771.34
2014-06-10,1449.8,1458.55,1464.2,1446.84,1756.48
2014-06-09,1457.14,1466.84,1466.84,1457.11,1765.38
2014-06-06,1456.83,1461.05,1462.22,1454.49,1765.0
2014-06-05,1454.99,1459.83,1461.81,1450.86,1762.77
2014-06-04,1456.38,1452.58,1456.38,1448.23,1764.45
2014-06-03,1450.07,1453.58,1454.02,1448.68,1756.82
2014-06-02,1440.39,1429.82,1442.51,1429.82,1745.08
2014-05-30,1417.71,1420.28,1422.66,1413.8,1717.61
2014-05-29,1416.73,1408.89,1420.0,1407.28,1716.42
2014-05-28,1413.7,1413.32,1418.18,1410.12,1712.75
2014-05-27,1409.96,1409.28,1420.93,1408.76,1708.18
2014-05-26,1409.39,1405.19,1409.39,1403.08,1707.49
2014-05-23,1392.64,1387.95,1399.58,1387.81,1687.19
2014-05-22,1379.6,1366.91,1383.07,1363.64,1671.4
2014-05-21,1356.55,1351.91,1357.51,1349.17,1643.46
2014-05-20,1360.49,1363.0,1367.48,1357.19,1648.24
2014-05-19,1356.45,1368.13,1369.12,1355.6,1643.35
2014-05-16,1367.05,1369.74,1369.74,1358.65,1656.19
2014-05-15,1389.51,1384.2,1389.51,1373.77,1683.4
2014-05-14,1395.47,1387.85,1395.48,1385.74,1690.62
2014-05-13,1390.13,1386.18,1392.48,1384.85,1684.15
2014-05-12,1365.95,1374.47,1378.59,1365.94,1654.85
2014-05-09,1374.64,1365.13,1381.34,1364.14,1665.38
2014-05-08,1368.1,1366.27,1376.3,1362.83,1657.45
2014-05-07,1358.78,1381.72,1381.72,1358.78,1646.16
2014-05-02,1395.04,1392.75,1395.04,1388.85,1690.1
2014-05-01,1394.92,1378.01,1394.92,1377.52,1689.95
2014-04-30,1371.38,1379.72,1380.59,1369.41,1661.43
2014-04-28,1369.13,1368.27,1369.61,1362.46,1658.7
2014-04-25,1380.18,1373.18,1389.26,1369.35,1672.08
2014-04-24,1374.19,1386.21,1386.21,1369.8,1664.82
2014-04-23,1385.05,1381.1,1385.06,1377.75,1677.98
2014-04-22,1371.6,1386.65,1389.82,1371.6,1661.68
2014-04-21,1382.0,1387.55,1394.33,1380.03,1674.28
2014-04-18,1384.14,1382.92,1384.14,1376.69,1676.87
2014-04-17,1376.04,1376.74,1384.95,1370.97,1667.05
2014-04-16,1376.0,1351.82,1376.01,1351.79,1667.01
2014-04-15,1339.7,1348.26,1348.78,1337.68,1623.03
2014-04-14,1335.72,1331.18,1348.87,1331.18,1618.21
2014-04-11,1337.36,1331.17,1345.01,1322.68,1620.2
2014-04-10,1355.82,1373.65,1376.91,1352.27,1642.56
2014-04-09,1357.0,1367.59,1372.45,1351.97,1643.99
2014-04-08,1385.31,1400.08,1400.71,1384.98,1678.29
2014-04-07,1411.59,1419.77,1421.56,1408.17,1710.12
2014-04-04,1434.28,1431.55,1438.12,1431.44,1737.62
2014-04-03,1435.56,1434.11,1443.11,1431.73,1739.16
2014-04-02,1428.93,1428.82,1442.03,1427.63,1731.13
2014-04-01,1420.35,1424.23,1424.23,1413.12,1720.73
2014-03-31,1418.88,1412.85,1420.49,1403.08,1718.96
2014-03-28,1399.59,1385.79,1399.78,1378.88,1695.59
2014-03-27,1388.5,1364.39,1391.38,1355.37,1682.15
2014-03-26,1382.69,1381.51,1386.63,1374.14,1659.2
2014-03-25,1372.85,1367.46,1380.72,1361.47,1647.39
2014-03-24,1372.58,1358.54,1381.97,1358.54,1647.08
2014-03-20,1352.99,1379.06,1382.62,1352.98,1623.56
2014-03-19,1374.55,1383.44,1394.22,1365.96,1649.43
2014-03-18,1376.41,1384.1,1387.05,1375.37,1651.67
2014-03-17,1363.59,1366.83,1373.06,1355.88,1636.27
2014-03-14,1374.76,1395.41,1395.81,1372.76,1649.67
2014-03-13,1420.84,1424.51,1429.41,1418.9,1704.97
2014-03-12,1424.93,1438.19,1438.19,1423.84,1709.88
2014-03-11,1456.16,1454.34,1459.63,1448.07,1747.35
2014-03-10,1449.54,1454.53,1459.02,1444.47,1739.4
2014-03-07,1460.81,1463.07,1466.39,1450.95,1752.93
2014-03-06,1450.47,1435.26,1454.13,1430.98,1740.52
2014-03-05,1432.14,1438.59,1444.44,1432.14,1718.52
2014-03-04,1421.48,1402.24,1425.78,1402.24,1705.74
2014-03-03,1412.9,1415.7,1415.7,1393.27,1695.43
2014-02-28,1430.91,1438.08,1438.08,1420.68,1717.05
2014-02-27,1437.67,1443.06,1447.82,1433.91,1725.15
2014-02-26,1446.93,1444.5,1456.63,1444.5,1736.27
2014-02-25,1456.81,1452.45,1457.77,1447.68,1747.67
2014-02-24,1439.54,1440.26,1457.15,1423.88,1726.94
2014-02-21,1443.17,1427.56,1444.52,1427.56,1731.3
2014-02-20,1410.1,1432.1,1434.96,1407.51,1691.63
2014-02-19,1438.5,1437.54,1442.39,1432.27,1725.69
2014-02-18,1444.87,1414.47,1447.34,1413.91,1733.34
2014-02-17,1406.72,1401.77,1407.93,1384.82,1687.55
2014-02-14,1397.57,1419.71,1427.98,1386.59,1676.57
2014-02-13,1416.06,1439.45,1439.64,1412.22,1698.75
2014-02-12,1439.58,1436.71,1445.71,1435.43,1726.96
2014-02-10,1421.52,1422.62,1422.62,1409.84,1705.3
2014-02-07,1403.42,1393.64,1403.83,1390.1,1683.59
2014-02-06,1372.1,1376.77,1381.19,1369.02,1646.01
2014-02-05,1372.9,1367.68,1378.35,1354.68,1646.98
2014-02-04,1345.36,1385.86,1385.9,1345.36,1613.94
2014-02-03,1411.96,1432.48,1437.13,1411.96,1693.83
2014-01-31,1440.67,1457.61,1458.38,1429.7,1728.27
2014-01-30,1444.63,1456.8,1456.8,1436.97,1733.02
2014-01-29,1482.64,1463.2,1482.69,1461.85,1778.62
2014-01-28,1445.0,1456.15,1459.71,1445.0,1733.38
2014-01-27,1450.94,1462.65,1464.84,1448.8,1740.51
2014-01-24,1492.41,1498.89,1501.41,1485.67,1790.26
2014-01-23,1519.46,1539.62,1542.08,1519.46,1822.71
2014-01-22,1533.59,1527.21,1537.59,1519.06,1839.65
2014-01-21,1529.43,1529.4,1539.23,1529.06,1834.67
2014-01-20,1526.68,1532.77,1532.77,1521.69,1831.37
2014-01-17,1531.3,1526.0,1533.61,1522.71,1836.91
2014-01-16,1528.3,1534.35,1544.04,1527.5,1833.31
2014-01-15,1528.31,1516.96,1528.31,1516.04,1833.32
2014-01-14,1498.05,1510.08,1510.37,1495.12,1797.02
2014-01-10,1532.98,1522.67,1533.33,1517.91,1838.93
2014-01-09,1530.48,1536.2,1536.86,1523.64,1835.92
2014-01-08,1541.51,1525.49,1541.51,1522.42,1849.16
2014-01-07,1514.38,1520.38,1525.44,1512.65,1816.61
2014-01-06,1524.86,1531.97,1535.35,1515.18,1829.18
2013-12-30,1537.27,1533.86,1537.63,1529.49,1844.08
2013-12-27,1523.41,1517.52,1523.41,1507.13,1827.44
2013-12-26,1511.23,1493.24,1512.96,1492.91,1812.83
2013-12-25,1486.37,1481.56,1486.37,1479.07,1781.58
2013-12-24,1485.47,1495.05,1496.65,1482.09,1780.49
2013-12-20,1490.04,1487.42,1490.04,1483.26,1785.97
2013-12-19,1491.59,1492.9,1497.69,1487.46,1787.83
2013-12-18,1476.64,1453.98,1476.64,1453.59,1769.91
2013-12-17,1455.02,1454.86,1457.25,1450.32,1744.0
2013-12-16,1443.69,1460.63,1460.63,1442.96,1730.41
2013-12-13,1462.73,1468.49,1475.38,1454.32,1753.23
2013-12-12,1466.74,1467.51,1468.48,1459.92,1758.05
2013-12-11,1476.62,1477.66,1480.23,1467.05,1769.89
2013-12-10,1483.45,1480.78,1484.92,1478.66,1778.07
2013-12-09,1482.31,1478.48,1482.63,1476.39,1776.71
2013-12-06,1458.67,1449.64,1460.37,1446.82,1748.37
2013-12-05,1451.38,1462.88,1469.49,1449.48,1739.63
2013-12-04,1464.6,1476.45,1479.09,1462.28,1755.48
2013-12-03,1490.07,1490.97,1494.6,1484.94,1786.01
2013-12-02,1485.39,1489.27,1491.71,1480.6,1780.4
2013-11-29,1485.22,1483.75,1487.75,1473.31,1780.19
2013-11-28,1487.98,1483.54,1487.98,1480.32,1783.5
2013-11-27,1470.84,1472.17,1478.29,1469.49,1762.96
2013-11-26,1477.56,1478.68,1482.69,1474.87,1770.98
2013-11-25,1485.69,1480.82,1485.69,1477.91,1780.73
2013-11-22,1472.33,1480.22,1483.61,1465.2,1764.71
2013-11-21,1469.08,1458.44,1469.81,1457.97,1760.82
2013-11-20,1453.36,1462.85,1463.05,1450.7,1741.98
2013-11-19,1457.42,1457.97,1461.26,1452.51,1746.85
2013-11-18,1463.29,1466.92,1470.02,1458.45,1753.89
2013-11-15,1459.58,1447.25,1462.12,1447.25,1749.43
2013-11-14,1435.15,1425.96,1441.22,1423.93,1720.15
2013-11-13,1417.95,1418.41,1424.46,1412.76,1699.53
2013-11-12,1419.73,1396.75,1419.73,1396.75,1701.66
2013-11-11,1396.05,1401.53,1402.21,1390.51,1673.28
2013-11-08,1384.96,1381.03,1387.54,1379.91,1659.99
2013-11-07,1395.17,1403.26,1404.61,1394.31,1672.22
2013-11-06,1403.73,1390.65,1410.55,1388.33,1682.49
2013-11-05,1392.74,1403.5,1403.5,1385.71,1669.31
2013-11-01,1392.84,1411.04,1411.98,1387.23,1669.44
2013-10-31,1405.36,1417.49,1420.57,1405.32,1684.44
2013-10-30,1417.31,1415.02,1420.49,1412.82,1698.76
2013-10-29,1404.13,1402.47,1410.45,1398.06,1682.97
2013-10-28,1409.82,1400.25,1410.08,1394.45,1689.75
2013-10-25,1386.29,1413.39,1413.39,1386.29,1661.55
2013-10-24,1416.36,1402.06,1417.47,1396.81,1697.59
2013-10-23,1407.47,1436.36,1438.86,1407.47,1686.93
2013-10-22,1429.39,1428.27,1431.07,1425.29,1713.21
2013-10-21,1427.01,1425.31,1431.1,1421.13,1710.36
2013-10-18,1418.8,1420.83,1423.04,1413.84,1700.52
2013-10-17,1419.59,1423.67,1427.24,1411.29,1701.46
2013-10-16,1408.53,1409.14,1412.5,1404.71,1688.2
2013-10-15,1409.33,1417.92,1417.97,1407.09,1689.17
2013-10-11,1408.87,1404.36,1413.93,1402.82,1688.61
2013-10-10,1386.42,1377.22,1386.42,1374.12,1661.71
2013-10-09,1373.29,1344.57,1373.29,1340.69,1645.96
2013-10-08,1354.03,1345.55,1357.13,1341.6,1622.88
2013-10-07,1351.67,1371.49,1373.5,1351.39,1620.06
2013-10-04,1370.67,1371.38,1380.01,1362.89,1642.83
2013-10-03,1382.44,1385.4,1389.72,1379.32,1656.93
2013-10-02,1383.44,1405.52,1412.34,1378.99,1658.13
2013-10-01,1404.77,1409.67,1417.14,1404.76,1683.69
2013-09-30,1405.58,1412.63,1418.5,1403.71,1684.67
2013-09-27,1433.18,1438.88,1439.56,1430.15,1717.75
2013-09-26,1437.06,1416.43,1437.06,1403.52,1722.4
2013-09-25,1425.92,1429.36,1429.36,1421.74,1697.05
2013-09-24,1429.54,1423.46,1433.02,1419.77,1701.36
2013-09-20,1434.49,1437.31,1437.31,1430.2,1707.25
2013-09-19,1430.13,1418.37,1430.13,1411.65,1702.05
2013-09-18,1404.04,1397.05,1413.21,1395.66,1671.01
2013-09-17,1390.25,1400.75,1403.23,1390.25,1654.58
2013-09-13,1395.56,1389.52,1401.45,1383.19,1660.89
2013-09-12,1394.68,1399.23,1399.63,1388.5,1659.85
2013-09-11,1400.61,1411.98,1411.98,1397.59,1666.91
2013-09-10,1401.69,1392.75,1403.91,1391.21,1668.19
2013-09-09,1382.0,1379.71,1388.12,1375.28,1644.76
2013-09-06,1352.69,1369.21,1369.47,1347.56,1609.87
2013-09-05,1364.47,1369.07,1370.48,1356.96,1623.9
2013-09-04,1362.54,1344.16,1362.57,1344.05,1621.6
2013-09-03,1354.36,1335.49,1354.36,1335.49,1611.86
2013-09-02,1317.22,1308.15,1320.56,1305.92,1567.67
2013-08-30,1303.66,1322.72,1329.54,1302.26,1551.53
2013-08-29,1315.68,1312.41,1316.66,1309.75,1565.82
2013-08-28,1312.45,1312.23,1317.93,1300.55,1561.99
2013-08-27,1335.91,1335.77,1346.73,1334.46,1589.49
2013-08-26,1342.98,1349.06,1351.96,1338.54,1597.9
2013-08-23,1344.97,1337.66,1354.43,1337.32,1600.27
2013-08-22,1318.78,1314.8,1327.52,1310.35,1569.11
2013-08-21,1321.47,1325.39,1329.24,1309.65,1572.31
2013-08-20,1325.65,1344.35,1353.93,1325.65,1577.28
2013-08-19,1354.07,1346.67,1354.07,1341.12,1611.09
2013-08-16,1346.08,1338.98,1353.42,1338.26,1601.59
2013-08-15,1357.16,1365.56,1373.2,1354.41,1614.74
2013-08-14,1380.21,1371.12,1380.21,1357.66,1642.16
2013-08-13,1363.54,1351.82,1363.55,1349.71,1622.32
2013-08-12,1336.68,1332.85,1346.49,1330.38,1590.37
2013-08-09,1344.14,1351.1,1356.66,1338.72,1599.24
2013-08-08,1342.58,1354.0,1374.16,1339.06,1597.39
2013-08-07,1361.22,1385.29,1385.72,1361.22,1619.56
2013-08-06,1406.91,1394.1,1406.92,1378.15,1673.93
2013-08-05,1396.42,1399.55,1402.55,1392.54,1661.44
2013-08-02,1410.55,1388.47,1410.55,1385.42,1678.26
2013-08-01,1371.75,1338.28,1371.76,1338.07,1632.1
2013-07-31,1334.05,1342.16,1353.94,1334.03,1587.23
2013-07-30,1353.12,1331.96,1358.68,1329.96,1609.93
2013-07-29,1329.53,1353.46,1354.96,1329.33,1581.86
2013-07-26,1374.79,1397.16,1398.46,1372.4,1635.64
2013-07-25,1416.51,1438.24,1438.24,1414.78,1685.27
2013-07-24,1437.45,1437.99,1439.14,1430.03,1710.19
2013-07-23,1440.65,1424.6,1442.63,1424.6,1713.99
2013-07-22,1433.1,1438.09,1438.09,1421.99,1705.02
2013-07-19,1427.71,1448.39,1450.99,1413.11,1698.6
2013-07-18,1439.42,1432.49,1440.97,1430.86,1712.54
2013-07-17,1428.59,1417.42,1428.59,1417.03,1699.65
2013-07-16,1425.36,1425.94,1427.56,1420.36,1695.81
2013-07-12,1415.0,1409.68,1419.63,1406.91,1683.47
2013-07-11,1406.32,1395.59,1409.27,1390.88,1673.16
2013-07-10,1407.11,1409.29,1416.75,1396.16,1674.1
2013-07-09,1409.3,1399.34,1409.76,1392.33,1676.69
2013-07-08,1380.55,1415.33,1415.33,1380.52,1642.5
2013-07-05,1399.18,1389.08,1399.2,1387.15,1664.66
2013-07-04,1377.68,1374.47,1382.85,1373.34,1639.08
2013-07-03,1381.94,1382.4,1385.07,1373.94,1644.15
2013-07-02,1380.03,1369.2,1380.15,1362.21,1641.87
2013-07-01,1355.62,1345.64,1355.62,1332.7,1612.83
2013-06-28,1336.01,1311.15,1342.91,1310.14,1589.5
2013-06-27,1294.85,1274.43,1295.01,1262.66,1540.53
2013-06-26,1260.11,1285.36,1288.71,1259.1,1499.2
2013-06-25,1270.67,1284.26,1292.97,1254.8,1510.58
2013-06-24,1283.68,1311.44,1311.55,1280.66,1526.05
2013-06-21,1295.91,1262.84,1300.39,1248.76,1540.59
2013-06-20,1286.1,1295.59,1300.22,1282.22,1528.92
2013-06-19,1303.98,1300.7,1309.47,1291.07,1550.18
2013-06-18,1279.76,1281.08,1289.89,1271.45,1521.38
2013-06-17,1277.9,1239.16,1277.97,1236.45,1519.17
2013-06-14,1244.18,1257.32,1269.31,1244.16,1479.09
2013-06-13,1229.49,1270.87,1270.87,1225.77,1461.62
2013-06-12,1292.18,1276.86,1299.03,1265.01,1536.16
2013-06-11,1297.68,1308.68,1319.48,1292.65,1542.69
2013-06-10,1310.23,1270.93,1310.31,1270.88,1557.61
2013-06-07,1245.32,1242.94,1269.97,1217.79,1480.44
2013-06-06,1261.59,1269.17,1294.17,1259.33,1499.78
2013-06-05,1283.44,1323.87,1340.0,1283.24,1525.76
2013-06-04,1325.62,1284.54,1330.29,1268.06,1575.91
2013-06-03,1291.94,1320.55,1320.7,1289.73,1535.86
2013-05-31,1336.97,1355.63,1361.62,1334.2,1589.39
2013-05-30,1335.93,1365.19,1373.06,1330.0,1588.16
2013-05-29,1388.35,1398.4,1408.12,1380.48,1650.47
2013-05-28,1376.42,1345.99,1383.82,1345.99,1636.25
2013-05-27,1359.31,1384.0,1384.73,1359.28,1615.92
2013-05-24,1406.21,1419.4,1444.79,1355.53,1671.67
2013-05-23,1400.18,1508.96,1518.89,1399.63,1664.5
2013-05-22,1502.78,1503.28,1513.25,1502.78,1786.47
2013-05-21,1496.11,1491.39,1500.14,1490.22,1778.54
2013-05-20,1495.12,1489.9,1499.65,1488.24,1777.36
2013-05-17,1475.5,1458.24,1478.85,1456.18,1754.04
2013-05-16,1466.39,1480.58,1482.68,1450.01,1743.21
2013-05-15,1475.4,1466.04,1482.37,1465.95,1753.92
2013-05-14,1447.78,1452.12,1455.76,1446.09,1721.09
2013-05-13,1448.85,1438.01,1453.71,1437.24,1722.36
2013-05-10,1423.56,1412.53,1425.28,1410.42,1692.28
2013-05-09,1389.11,1410.99,1413.04,1389.01,1651.32
2013-05-08,1403.67,1399.19,1414.37,1399.07,1668.65
2013-05-07,1395.93,1380.45,1397.1,1379.67,1659.44
2013-05-02,1354.6,1355.48,1359.5,1347.72,1610.31
2013-05-01,1360.72,1366.28,1366.39,1357.01,1617.58
2013-04-30,1368.87,1369.48,1373.96,1364.36,1627.28
2013-04-26,1364.22,1381.17,1381.42,1363.39,1621.74
2013-04-25,1377.67,1372.6,1380.54,1366.84,1637.73
2013-04-24,1367.85,1358.77,1367.91,1353.46,1626.05
2013-04-23,1343.55,1344.76,1349.36,1340.16,1597.15
2013-04-22,1345.74,1345.07,1355.68,1344.01,1599.77
2013-04-19,1323.49,1324.34,1326.29,1308.6,1573.32
2013-04-18,1319.0,1323.34,1336.17,1318.76,1567.97
2013-04-17,1334.88,1327.55,1336.06,1326.17,1586.85
2013-04-16,1314.98,1308.89,1323.71,1300.23,1563.19
2013-04-15,1332.08,1336.52,1344.94,1327.21,1583.52
2013-04-12,1349.42,1344.87,1350.92,1338.05,1604.13
2013-04-11,1347.76,1335.93,1347.76,1331.38,1602.16
2013-04-10,1316.32,1294.74,1317.76,1294.74,1564.79
2013-04-09,1294.7,1303.11,1306.46,1287.25,1539.09
2013-04-08,1293.76,1275.75,1293.82,1273.41,1537.97
2013-04-05,1252.1,1242.62,1276.73,1241.79,1488.45
2013-04-04,1219.16,1171.98,1219.16,1164.29,1449.29
2013-04-03,1187.26,1170.85,1187.26,1168.56,1411.36
2013-04-02,1164.61,1162.83,1172.61,1141.64,1384.44
2013-04-01,1175.89,1211.52,1211.93,1175.66,1397.85
2013-03-29,1215.35,1219.8,1220.42,1207.9,1444.76
2013-03-28,1217.08,1225.37,1225.46,1208.85,1446.81
2013-03-27,1228.38,1224.63,1228.88,1224.26,1460.24
2013-03-26,1225.72,1223.92,1230.68,1222.96,1444.55
2013-03-25,1229.33,1233.29,1234.48,1227.4,1448.81
2013-03-22,1218.91,1233.31,1234.16,1218.86,1436.53
2013-03-21,1241.92,1239.85,1246.15,1239.05,1463.64
2013-03-19,1227.54,1221.16,1229.57,1221.14,1446.7
2013-03-18,1206.67,1219.1,1220.06,1206.65,1422.1
2013-03-15,1234.46,1226.28,1235.42,1223.73,1454.86
2013-03-14,1218.59,1216.91,1220.22,1207.04,1436.13
2013-03-13,1210.66,1210.98,1219.01,1209.22,1426.79
2013-03-12,1216.55,1229.67,1233.09,1216.45,1433.72
2013-03-11,1221.01,1210.6,1223.93,1208.55,1438.98
2013-03-08,1198.73,1186.74,1199.99,1186.74,1412.72
2013-03-07,1179.82,1185.22,1189.43,1177.19,1390.44
2013-03-06,1178.48,1172.48,1178.48,1168.96,1388.86
2013-03-05,1160.93,1172.16,1174.57,1159.55,1368.18
2013-03-04,1165.1,1164.51,1175.33,1162.23,1373.09
2013-03-01,1156.14,1141.67,1157.91,1141.23,1362.53
2013-02-28,1146.12,1132.82,1146.38,1132.82,1350.72
2013-02-27,1120.28,1137.18,1137.48,1120.28,1320.27
2013-02-26,1135.93,1134.34,1146.83,1131.31,1338.71
2013-02-25,1152.7,1148.4,1153.59,1147.29,1358.04
2013-02-22,1132.23,1122.46,1133.02,1115.16,1333.93
2013-02-21,1131.47,1137.96,1143.91,1128.31,1333.02
2013-02-20,1144.16,1144.11,1146.96,1140.79,1347.98
2013-02-19,1132.38,1128.08,1136.91,1127.38,1334.1
2013-02-18,1131.71,1120.51,1133.95,1120.51,1333.31
2013-02-15,1108.57,1115.54,1116.76,1094.17,1306.01
2013-02-14,1123.02,1126.81,1131.52,1117.84,1323.04
2013-02-13,1124.97,1135.09,1138.29,1119.34,1325.34
2013-02-12,1138.1,1141.42,1149.7,1138.1,1340.81
2013-02-08,1124.76,1131.9,1136.12,1122.95,1325.08
2013-02-07,1138.76,1136.05,1145.04,1131.7,1341.58
2013-02-06,1138.63,1121.23,1142.96,1121.23,1341.42
2013-02-05,1103.83,1109.78,1119.23,1103.83,1300.44
2013-02-04,1122.83,1113.99,1124.07,1112.21,1322.81
2013-02-01,1107.36,1110.85,1113.29,1106.32,1304.59
2013-01-31,1104.22,1098.38,1105.98,1092.14,1300.89
2013-01-30,1097.57,1084.33,1097.75,1083.99,1293.06
2013-01-29,1081.3,1069.82,1085.83,1069.82,1273.88
2013-01-28,1073.24,1085.1,1085.1,1073.15,1264.35
2013-01-25,1077.38,1068.4,1077.4,1068.4,1269.22
2013-01-24,1054.2,1036.24,1054.47,1036.24,1241.91
2013-01-23,1042.66,1044.57,1055.75,1042.63,1228.31
2013-01-22,1058.54,1064.05,1071.67,1049.88,1247.02
2013-01-21,1063.23,1072.8,1072.8,1060.61,1252.54
2013-01-18,1071.21,1062.18,1071.21,1061.88,1261.95
2013-01-17,1046.34,1049.62,1052.54,1030.89,1232.65
2013-01-16,1043.1,1059.56,1059.91,1041.83,1228.84
2013-01-15,1064.72,1065.96,1069.5,1061.25,1254.31
2013-01-11,1055.55,1057.19,1059.04,1051.33,1243.49
2013-01-10,1043.92,1039.32,1047.42,1037.66,1229.8
2013-01-09,1032.01,1014.44,1035.61,1013.55,1215.77
2013-01-08,1023.9,1029.29,1035.11,1019.95,1206.22
2013-01-07,1034.78,1050.56,1050.56,1032.61,1219.03
2013-01-04,1043.62,1030.17,1043.62,1030.16,1229.45
2012-12-28,1010.02,1010.28,1011.64,1003.5,1189.86
2012-12-27,1002.98,1000.85,1008.72,999.74,1181.57
2012-12-26,995.27,989.66,995.31,987.6,1172.48
2012-12-25,983.88,991.05,992.73,981.64,1157.76
2012-12-21,977.89,994.33,998.44,973.7,1150.71
2012-12-20,985.05,982.4,993.08,981.15,1159.14
2012-12-19,986.09,970.71,986.13,970.71,1160.37
